Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Flow Packets Count,Flow Bytes Count,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Rel Std,Fwd Packet Length Median,Fwd Packet Length IQR,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Bwd Packet Length Rel Std,Bwd Packet Length Median,Bwd Packet Length IQR,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Rel Std,Flow IAT Median,Flow IAT IQR,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd IAT Rel Std,Fwd IAT Median,Fwd IAT IQR,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd IAT Rel Std,Bwd IAT Median,Bwd IAT IQR,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Rel Std,Packet Length Median,Packet Length IQR,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Rel Std,Active Median,Active IQR,Active Max,Active Min,Idle Mean,Idle Std,Idle Rel Std,Idle Median,Idle IQR,Idle Max,Idle Min,Label
192.168.0.2-190.52.200.17-38548-55372-17,192.168.0.2,38548,190.52.200.17,55372,17,27/10/2021 03:52:11 PM,119771842,1411,1026619,856,555,904660.0,121959.0,1249.0,64.0,1056.845794392523,415.6347975864722,0.3932785651338849,1249.0,0.0,1145.0,64.0,219.7459459459459,364.77649350482955,1.6599919144563373,65.0,12.0,8571.455384313118,11.780732235878947,84944.56879432673,277452.68084521824,2529974.0,0.0,3.266279231071319,117.0,17076.75,1.19771842E8,140084.02573099366,370338.86530709034,2530269.0,1.0,2.643690908899634,59.0,50799.0,1.18165583E8,213295.27617328463,441965.29544280906,2530331.0,0.0,2.072081967177506,6923.0,169396.0,0,0,0,0,6848,4440,7.146921895047752,4.633810340831195,64.0,1249.0,727.8413597733704,569.4122403039217,324230.29940793116,0.7823301501871519,1117.0,1184.0,0,0,0,0,0,0,0,0,0.0,728.3571934798016,1056.8457943925234,219.74594594594595,0,0,0,35260,48,15285,25,26607,16,3587,0,0,855,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-31.43.191.162-50658-8443-6,192.168.0.2,50658,31.43.191.162,8443,6,27/10/2021 03:53:53 PM,30489190,30,6969,16,14,1204.0,5765.0,563.0,0.0,75.25,183.16968453686144,2.434148631719089,0.0,23.25,1448.0,0.0,411.78571428571433,610.7719174657879,1.4832275532560328,15.5,1198.5,228.57281547984712,0.9839552969429493,1051351.3793103446,3058353.5210303506,1.0153564E7,0.0,2.908973708710536,631.0,157008.5,3.0488386E7,2032559.0666666667,4125307.153275905,1.0312009E7,4.0,2.029612433375075,1834.0,165034.0,3.0324189E7,2332629.9230769225,4374350.401819099,1.0313817E7,0.0,1.875286927661884,1040.0,4841277.5,0,0,0,0,520,456,0.5247761583695729,0.45917913857337633,0.0,1448.0,224.80645161290323,456.46054370228904,208356.2279569893,2.030460159961395,0.0,93.0,2,2,0,10,29,0,0,0,0.0,232.3,75.25,411.7857142857143,0,0,0,6907,9,21487,5,401,4,1921,64240,502,4,32,269868.3333333333,191427.2350981786,0.7093356702275008,160253.0,332462.0,490907.0,158445.0,9892848.333333334,332140.46332287387,0.033573795142875826,1.0006084E7,634667.0,1.0153564E7,9518897.0,ManualLabel
192.168.0.2-31.43.191.162-50658-8443-6,192.168.0.2,50658,31.43.191.162,8443,6,27/10/2021 03:54:24 PM,159408,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.546421760513901,159408.0,0.0,159408.0,159408.0,0.0,159408.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,6.273210880256951,6.273210880256951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
31.43.191.162-192.168.0.2-8443-50658-6,31.43.191.162,8443,192.168.0.2,50658,6,27/10/2021 03:54:24 PM,688,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2906.9767441860463,688.0,0.0,688.0,688.0,0.0,688.0,0.0,688.0,688.0,0.0,688.0,688.0,0.0,688.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2906.9767441860463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-170.150.57.15-44100-60285-17,192.168.0.2,44100,170.150.57.15,60285,17,27/10/2021 03:52:26 PM,119625248,636,377098,357,279,277373.0,99725.0,1249.0,64.0,776.9551820728287,549.8804754776737,0.7077377024639371,1117.0,1184.0,1145.0,64.0,357.4372759856629,460.98353039577313,1.2896906992270822,69.0,1028.0,3152.3278430319324,5.3166033979716385,188386.21732283512,414519.4967408723,2798975.0,0.0,2.2003706143242705,26356.0,162382.0,1.19511817E8,335707.351123596,551212.245246505,2933704.0,3.0,1.6419427319706426,63767.0,418052.5,1.17118034E8,421287.89208633103,580952.3422173291,2798975.0,0.0,1.3789913100523652,156249.0,585640.0,0,0,0,0,2856,2232,2.9843198318803066,2.3322835660913324,64.0,1249.0,592.1538461538462,553.0374089202425,305850.3756652155,0.9339421039183101,104.0,1068.0,0,0,0,0,0,0,0,0,0.0,593.0849056603773,776.9551820728291,357.43727598566306,0,0,0,16344,27,5582,12,9564,9,3438,0,0,356,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-45.186.128.253-53753-58771-17,192.168.0.2,53753,45.186.128.253,58771,17,27/10/2021 03:52:29 PM,119959216,1400,1017222,737,663,627578.0,389644.0,1249.0,64.0,851.5305291723206,542.1619959395525,0.6366912017429707,1249.0,1184.0,1225.0,64.0,587.6983408748135,560.0255654341545,0.9529133000452801,104.0,1160.0,8479.731978241673,11.670633125845038,85746.40171551189,274646.9504480423,2508419.0,0.0,3.20301429509849,341.0,23089.0,1.19959216E8,162988.06521739173,401632.0918622982,2519811.0,2.0,2.464180989734467,654.5,111217.5,1.19310998E8,180228.09365558988,420970.13291895937,2617925.0,0.0,2.3357631120674216,3819.0,129508.0,0,0,0,0,5896,5304,6.143754724105566,5.526878401739471,64.0,1249.0,726.9428979300502,566.0038449085913,320360.3524513087,0.7786083976062929,1117.0,1184.0,0,0,0,0,0,0,0,0,0.0,727.4621428571429,851.5305291723203,587.6983408748115,0,0,0,40635,55,14823,23,19611,20,12176,0,0,736,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-5.54.205.17-55422-51918-17,192.168.0.2,55422,5.54.205.17,51918,17,27/10/2021 03:52:32 PM,119392778,1993,1493983,1230,763,1345421.0,148562.0,1249.0,64.0,1093.838211382114,381.2252534929804,0.3485206948578667,1249.0,0.0,1145.0,64.0,194.70773263433784,339.49536393260024,1.7436152090075145,65.0,4.0,12513.177304576999,16.692801971656944,59936.13353413647,215111.11496651176,2213088.0,0.0,3.589005534432677,296.0,4728.25,1.19392778E8,97146.279902359,298775.00045553234,2378797.0,4.0,3.07551664104718,59.0,11178.5,1.18834107E8,155950.27165354285,371933.93474683585,2466560.0,0.0,2.3849521440598678,5247.5,133717.75,0,0,0,0,9840,6104,10.30213066991372,6.390671301743225,64.0,1249.0,749.2853560682041,570.0145721468917,324916.61245980405,0.7607443112701189,1145.0,1184.0,0,0,0,0,0,0,0,0,0.0,749.6613146011039,1093.8382113821137,194.70773263433813,0,0,0,62235,82,18824,49,53816,30,5942,0,0,1229,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.7-239.255.255.250-1370-1900-17,192.168.0.7,1370,239.255.255.250,1900,17,27/10/2021 03:51:56 PM,104521762,6,1614,6,0,1614.0,0.0,269.0,269.0,269.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,15.44176034843347,0.0574043135629497,2.09043524E7,2.8630283801686976E7,5.3242867E7,1517.0,1.3695848239568988,2446.0,5.2256296E7,1.04521762E8,2.09043524E7,2.8630283801686976E7,5.3242867E7,1517.0,1.3695848239568988,2446.0,5.2256296E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.0574043135629497,0.0,269.0,269.0,269.0,0.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,0,0.0,313.8333333333333,269.0,0.0,0,0,0,0,0,0,3,807,0,0,0,0,5,8,2145.5,424.9711754931151,0.19807558867075978,2145.5,601.0,2446.0,1845.0,5.2257977E7,1392844.7954456375,0.026653247511774853,5.2257977E7,1969780.0,5.3242867E7,5.1273087E7,ManualLabel
192.168.0.2-189.138.109.227-48988-52488-17,192.168.0.2,48988,189.138.109.227,52488,17,27/10/2021 03:52:35 PM,119412433,611,373311,344,267,272662.0,100649.0,1249.0,64.0,792.6220930232552,544.4971062847412,0.6869567617121239,1117.0,1184.0,1145.0,64.0,376.9625468164794,471.27409144645026,1.2501881033711435,65.0,1028.0,3126.2322575740504,5.116720132484027,195758.08688524563,428479.2348798702,2594409.0,0.0,2.1888200977926746,9596.5,194635.0,1.19412433E8,348141.204081633,570938.5567063849,2600023.0,12.0,1.639962607162437,63864.0,443695.0,1.18664756E8,446108.10526315763,626299.5966122812,2602262.0,0.0,1.4039188914597935,253480.5,506624.5,0,0,0,0,2752,2136,2.8807720549500906,2.2359480775339367,64.0,1249.0,611.8104575163395,553.219415592935,306051.7217889885,0.9042333435076341,104.0,1068.0,0,0,0,0,0,0,0,0,0.0,612.8117839607202,792.6220930232558,376.9625468164794,0,0,0,13626,22,5973,10,8262,8,3049,0,0,343,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-190.63.112.3-38612-2572-17,192.168.0.2,38612,190.63.112.3,2572,17,27/10/2021 03:52:40 PM,119227716,267,97133,148,119,87499.0,9634.0,1145.0,64.0,591.2094594594595,519.322573570718,0.8784070776633591,593.0,1053.0,109.0,64.0,80.95798319327731,19.4624344628326,0.2404016712764251,65.0,39.0,814.6847332041486,2.239412184998998,448224.4962406015,630354.0041128388,2519165.0,134.0,1.4063354622512025,144495.0,630525.0,1.19227716E8,811072.8979591837,746803.7223117106,2519477.0,10545.0,0.9207602968744403,607641.0,1094656.0,1.17674591E8,997242.2966101695,753631.4071739558,2521534.0,1058.0,0.7557154462217488,907871.0,1198253.0,0,0,0,0,1184,952,1.2413221100368979,0.9980900749621002,64.0,1145.0,366.51492537313436,463.63463490421645,214957.07468276608,1.264981595039297,92.0,1029.0,0,0,0,0,0,0,0,0,0.0,367.8876404494382,591.2094594594595,80.95798319327731,0,0,0,3461,8,2029,3,2083,2,229,0,0,147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-192.99.37.185-39842-443-6,192.168.0.2,39842,192.99.37.185,443,6,27/10/2021 03:52:34 PM,119275019,87,40001,53,34,23792.0,16209.0,1309.0,0.0,448.90566037735846,611.6213089357393,1.3624718129452835,30.0,1290.0,1241.0,0.0,476.7352941176471,496.44477301707127,1.0413426048849665,349.5,972.25,335.3677939887815,0.7294067167576809,1386918.8255813953,3409402.4380267384,2.0868087E7,15.0,2.4582566586746846,99408.5,241439.5,1.19176782E8,2291861.1923076925,4204504.217247144,2.0970778E7,15.0,1.8345370266571848,236385.0,2878499.75,1.18944412E8,3604376.121212121,4761378.377164974,2.0868087E7,320828.0,1.3209993122370822,824620.0,6135286.5,1,0,0,0,1696,1088,0.4443512182546791,0.2850554985030017,0.0,1309.0,468.70454545454544,569.4410479632974,324263.1071055383,1.2149253799343007,30.0,1099.5,0,0,0,52,87,0,0,0,0.0,474.0919540229885,448.9056603773585,476.7352941176471,0,0,0,4707,6,3399,3,1487,2,1013,3080,3465,34,32,2348331.7,2180542.6533774184,0.9285496820476503,1750086.5,4267267.5,5184017.0,320828.0,9545537.8,4562151.934709511,0.4779355579849582,8324051.5,4778818.75,2.0868087E7,5072925.0,ManualLabel
192.168.0.2-87.255.79.66-46856-59927-17,192.168.0.2,46856,87.255.79.66,59927,17,27/10/2021 03:52:42 PM,119927250,2674,2078476,1694,980,1925787.0,152689.0,1249.0,64.0,1136.8282172373085,328.7750529566867,0.2892038110697741,1249.0,0.0,1145.0,64.0,155.8051020408161,288.4013060909103,1.8510389089527894,65.0,0.0,17331.14033716274,22.296850799130304,44866.16161616175,204627.1059909803,2583532.0,0.0,4.56083379143513,292.0,1111.0,1.1992725E8,70837.12344949778,271052.26034325897,2583831.0,7.0,3.8264154040148375,51.0,2888.0,1.19599704E8,122165.17262512751,347442.5800658221,2583716.0,0.0,2.8440395294326173,2519.0,50820.0,0,0,0,0,13552,7840,14.125230087407157,8.171620711723149,64.0,1249.0,777.024672897196,567.9140315088014,322526.3471845798,0.730882880966045,1249.0,1184.0,0,0,0,0,0,0,0,0,0.0,777.3152580403889,1136.828217237308,155.80510204081634,0,0,0,79896,102,31505,52,60180,30,4771,0,0,1693,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-31.209.137.5-58312-443-6,192.168.0.2,58312,31.209.137.5,443,6,27/10/2021 03:52:25 PM,92453595,33,7448,17,16,1485.0,5963.0,517.0,0.0,87.35294117647058,169.54938114619827,1.9409693464547952,0.0,86.0,2812.0,0.0,372.6875,755.2968263095862,2.026622374803518,0.0,287.0,80.55933357702315,0.3569358227768211,2889174.84375,1.1226496249071974E7,4.6357139E7,0.0,3.885710230849359,244.5,127051.5,9.2267426E7,5766714.125,1.5642037741115095E7,4.6500607E7,32.0,2.712469770835934,1151.5,164311.75,9.2288248E7,6152549.866666667,1.6120755172612907E7,4.6520886E7,0.0,2.620174646604989,1042.0,169003.0,0,0,0,0,552,556,0.1838760299153321,0.17305979286148904,0.0,2812.0,219.05882352941182,543.2103192874672,295077.45098039205,2.4797463555013266,0.0,224.75,0,2,0,13,32,0,0,0,0.0,225.6969696969697,87.3529411764706,372.6875,0,0,0,7448,13,17037,8,742,8,2981,64240,501,6,32,455030.0,411936.3690887222,0.9052949675597701,455030.0,582566.0,746313.0,163747.0,4.5678683E7,959481.6766734006,0.021005020584183666,4.5678683E7,1356912.0,4.6357139E7,4.5000227E7,ManualLabel
192.168.0.2-177.249.160.6-45428-64140-17,192.168.0.2,45428,177.249.160.6,64140,17,27/10/2021 03:52:48 PM,119977838,805,505683,469,336,403915.0,101768.0,1249.0,64.0,861.2260127931771,530.5469723169753,0.6160368642329731,1249.0,1157.0,1145.0,64.0,302.88095238095246,431.94693993555063,1.4261277790498483,65.0,35.0,4214.8034039419845,6.7095724795440965,149226.16666666677,369665.63125902484,2541216.0,0.0,2.477217230170923,1094.5,121623.0,1.19977838E8,256362.9017094017,499693.8985514138,2541681.0,1.0,1.9491661828583848,15318.0,222235.75,1.19261333E8,356003.97910447745,550057.2932279508,2541447.0,0.0,1.5450874864140887,118776.0,427615.0,0,0,0,0,3752,2688,3.9090552706909087,2.8005172088531882,64.0,1249.0,627.5223325062036,563.4211503558807,317443.392668344,0.897850357142964,137.0,1184.0,0,0,0,0,0,0,0,0,0.0,628.3018633540373,861.226012793177,302.8809523809524,0,0,0,14858,23,8193,13,11219,9,2826,0,0,468,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-177.240.130.195-38386-65260-17,192.168.0.2,38386,177.240.130.195,65260,17,27/10/2021 03:52:50 PM,118113225,270,97132,148,122,87560.0,9572.0,1145.0,64.0,591.6216216216217,519.237266429378,0.877650930008542,596.5,1053.0,100.0,64.0,78.45901639344262,17.210964956300437,0.2193624869064619,65.0,35.0,822.3634567593933,2.285942154233787,439082.62081784394,618504.8455428182,2602750.0,158.0,1.4086297571759476,145142.0,450858.5,1.18113225E8,803491.3265306123,741104.6560868849,2603076.0,256.0,0.9223555147594359,568857.0,1037604.0,1.17474449E8,970863.2148760331,755482.0559248158,2603126.0,13656.0,0.7781549906814434,742500.0,1110110.5,0,0,0,0,1184,976,1.2530349586170388,1.0329071956167482,64.0,1145.0,358.7896678966789,460.8594347081535,212391.41855951882,1.284483573369977,92.0,1029.0,0,0,0,0,0,0,0,0,0.0,360.1185185185185,591.6216216216217,78.45901639344262,0,0,0,3416,8,2051,3,2036,2,222,0,0,147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-186.154.59.147-56642-64050-17,192.168.0.2,56642,186.154.59.147,64050,17,27/10/2021 03:52:51 PM,118993576,851,548779,474,377,443931.0,104848.0,1249.0,64.0,936.5632911392404,495.67237654044845,0.5292460010230703,1249.0,666.0,1145.0,64.0,278.1114058355432,414.86624132849,1.4917268138719006,69.0,35.0,4611.837196992887,7.151646572920877,139992.44235294114,386564.6740664105,2513214.0,0.0,2.761325308489334,836.5,47623.5,1.18993576E8,251572.0422832992,512019.4337691551,2513553.0,4.0,2.0352795530139316,13053.0,223962.5,1.18989532E8,316461.52127659606,561526.5268089401,2513568.0,0.0,1.774391163082827,35330.5,322620.5,0,0,0,0,3792,3016,3.9834083144118635,3.168238258509014,64.0,1249.0,644.1830985915493,565.6686562955236,319981.0287151832,0.878117817018654,1093.0,1184.0,0,0,0,0,0,0,0,0,0.0,644.9400705052878,936.5632911392405,278.1114058355438,0,0,0,19463,29,9902,12,11998,10,2833,0,0,473,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,27/10/2021 03:52:52 PM,90201784,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044345020936614736,3.0067261333333332E7,40302.019680573496,3.0110479E7,3.0030705E7,0.0013403954298921682,3.00606E7,79774.0,9.0201784E7,3.0067261333333332E7,40302.019680573496,3.0110479E7,3.0030705E7,0.0013403954298921682,3.00606E7,79774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044345020936614736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0067261333333332E7,40302.019680573496,0.0013403954298921682,3.00606E7,79774.0,3.0110479E7,3.0030705E7,ManualLabel
192.168.0.7-239.0.0.250-0-0-0,192.168.0.7,0,239.0.0.250,0,0,27/10/2021 03:52:52 PM,90158683,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0443662203894438,3.0052894333333332E7,42066.90473915728,3.010138E7,3.0026106E7,0.0013997621750693923,3.0031197E7,75274.0,9.0158683E7,3.0052894333333332E7,42066.90473915728,3.010138E7,3.0026106E7,0.0013997621750693923,3.0031197E7,75274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443662203894438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0052894333333332E7,42066.90473915728,0.0013997621750693923,3.0031197E7,75274.0,3.010138E7,3.0026106E7,ManualLabel
192.168.0.2-224.0.0.251-0-0-0,192.168.0.2,0,224.0.0.251,0,0,27/10/2021 03:52:52 PM,90188014,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04435179158064175,3.0062671333333332E7,89992.22318252469,3.0163988E7,2.9992018E7,0.0029934872448524486,3.0032008E7,171970.0,9.0188014E7,3.0062671333333332E7,89992.22318252469,3.0163988E7,2.9992018E7,0.0029934872448524486,3.0032008E7,171970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04435179158064175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0062671333333332E7,89992.22318252469,0.0029934872448524486,3.0032008E7,171970.0,3.0163988E7,2.9992018E7,ManualLabel
192.168.0.7-224.0.0.113-0-0-0,192.168.0.7,0,224.0.0.113,0,0,27/10/2021 03:52:52 PM,119265894,25,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2096156676610331,4969412.25,3547767.3218995957,1.3412691E7,540549.0,0.7139209112505399,3857929.0,5366652.5,1.19265894E8,4969412.25,3547767.3218995957,1.3412691E7,540549.0,0.7139209112505399,3857929.0,5366652.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2096156676610331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3346955.4285714286,2325038.4729354377,0.6946726726886313,3657454.0,2446656.0,7715858.0,540549.0,8205421.363636363,2517907.717650799,0.3068590394162218,7507320.0,3459579.0,1.3412691E7,5685089.0,ManualLabel
192.168.0.6-239.255.255.250-0-0-0,192.168.0.6,0,239.255.255.250,0,0,27/10/2021 03:52:52 PM,90198125,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.044346819847973555,3.0066041666666668E7,142261.79777204184,3.0229873E7,2.9973739E7,0.004731643737784189,2.9994513E7,256134.0,9.0198125E7,3.0066041666666668E7,142261.79777204184,3.0229873E7,2.9973739E7,0.004731643737784189,2.9994513E7,256134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044346819847973555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0066041666666668E7,142261.79777204184,0.004731643737784189,2.9994513E7,256134.0,3.0229873E7,2.9973739E7,ManualLabel
192.168.0.2-177.76.218.27-38999-54241-17,192.168.0.2,38999,177.76.218.27,54241,17,27/10/2021 03:53:00 PM,119588822,378,180358,185,193,86804.0,93554.0,1145.0,64.0,469.21081081081076,506.6360968832561,1.0797621990162019,92.0,1029.0,1145.0,64.0,484.7357512953368,503.21392859691207,1.0381201041024866,104.0,1028.0,1508.1509875563454,3.1608305331413,317211.7294429708,511259.28153073724,2516488.0,184.0,1.611728804696211,124624.0,379222.5,1.19405399E8,648942.3858695652,655715.3970101953,2522526.0,542.0,1.0104369991668127,397267.0,842364.5,1.18939094E8,619474.4479166667,644398.0285364818,2517257.0,8534.0,1.040233428035062,429407.5,828759.0,0,0,0,0,1480,1544,1.5469673244210065,1.6138632087202933,64.0,1145.0,476.15303430079155,503.9784395426427,253994.26752383716,1.0584379458648447,104.0,1028.0,0,0,0,0,0,0,0,0,1.0,477.41269841269843,469.2108108108108,484.7357512953368,0,0,0,5381,11,2989,5,2411,5,2598,0,0,184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-190.43.12.147-40763-63013-17,192.168.0.2,40763,190.43.12.147,63013,17,27/10/2021 03:53:03 PM,119849217,593,385100,323,270,286296.0,98804.0,1249.0,64.0,886.3653250773987,511.49396604772636,0.5770690161001751,1145.0,1153.0,1145.0,64.0,365.9407407407402,468.41788230213376,1.2800375310875705,69.0,1028.0,3213.2041379961624,4.947883806366462,202448.00168918975,497744.8496956071,4482849.0,0.0,2.458630589299541,11639.5,153044.75,1.19849217E8,372202.5372670802,688780.3849124869,4631441.0,11.0,1.8505526318275496,50361.5,475995.75,1.19285373E8,443440.0483271376,713102.7512662857,4631806.0,0.0,1.608115356194014,94707.0,693837.0,0,0,0,0,2584,2160,2.695053068223216,2.2528307381432455,64.0,1249.0,648.4242424242419,556.1855045746904,309342.315499003,0.8577493995216748,1093.0,1184.0,0,0,0,0,0,0,0,0,0.0,649.5177065767285,886.3653250773993,365.94074074074075,0,0,0,16306,24,6506,10,8946,8,3087,0,0,322,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-186.32.244.182-43717-57348-17,192.168.0.2,43717,186.32.244.182,57348,17,27/10/2021 03:53:03 PM,119377498,615,377565,350,265,287997.0,89568.0,1249.0,64.0,822.848571428572,538.5760408603268,0.6545263120835086,1117.0,1184.0,1169.0,64.0,337.9924528301884,452.7643877911725,1.3395695199698643,69.0,1028.0,3162.781984256363,5.151724657522978,194425.89250814426,438407.3309880699,2651654.0,0.0,2.254881411793985,23146.5,146614.0,1.19237608E8,341655.0372492848,582595.5507317906,2651933.0,5.0,1.7052157504316445,54638.0,411983.5,1.19361987E8,452128.73863636376,637567.7607242535,2652022.0,0.0,1.410146505278962,147347.0,686951.75,0,0,0,0,2800,2120,2.93187582135454,2.219848836168438,64.0,1249.0,613.0795454545463,557.3997924484555,310694.5286215813,0.909180214184427,104.0,1184.0,0,0,0,0,0,0,0,0,0.0,614.0764227642277,822.8485714285714,337.99245283018865,0,0,0,13922,22,6552,9,7999,7,2488,0,0,349,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/10/2021 03:53:06 PM,119203166,17,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1426136617881441,7450197.875,1.601055133635006E7,5.4966358E7,12.0,2.1490102148931256,1026677.5,2433362.75,1.19203166E8,7450197.875,1.601055133635006E7,5.4966358E7,12.0,2.1490102148931256,1026677.5,2433362.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1426136617881441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4998147.0,637772.1328640818,0.12760171576868024,4998147.0,901946.0,5449120.0,4547174.0,3.5030385E7,2.2630311540634323E7,0.6460194925243992,3.9692803E7,4.4534364E7,5.4966358E7,1.0431994E7,ManualLabel
