Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.19-142.250.78.34-54364-443-6,192.168.0.19,54364,142.250.78.34,443,6,21/10/2021 01:27:55 PM,67523168,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05923892670438686,2.2507722666666668E7,2.308099895734919E7,4.6143967E7,25245.0,6.7523168E7,3.3761584E7,1.751133397309805E7,4.6143967E7,2.1379201E7,0,0,0,0,0,0,0,0,0,96,32,0.044429195028290146,0.014809731676096715,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,261,0,32,25245.0,0.0,25245.0,25245.0,3.37489615E7,1.7529184883789107E7,4.6143967E7,2.1353956E7,NeedManualLabel
192.168.0.19-69.173.151.100-36984-443-6,192.168.0.19,36984,69.173.151.100,443,6,21/10/2021 01:28:25 PM,37796395,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13228774860671236,9449098.75,1.8787287892938714E7,3.7629971E7,861.0,3.7711319E7,3.7711319E7,0.0,3.7711319E7,3.7711319E7,3.7715047E7,1.88575235E7,2.666734784859215E7,3.7714186E7,861.0,0,0,0,0,64,96,0.05291509944268495,0.07937264916402742,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,3,0,501,8688,0,32,81348.0,0.0,81348.0,81348.0,3.7629971E7,0.0,3.7629971E7,3.7629971E7,NeedManualLabel
192.168.0.19-69.173.151.100-36972-443-6,192.168.0.19,36972,69.173.151.100,443,6,21/10/2021 01:28:23 PM,39872730,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12539898823080337,9968182.5,1.9828167081224672E7,3.9710378E7,321.0,3.978747E7,3.978747E7,0.0,3.978747E7,3.978747E7,3.9795638E7,1.9897819E7,2.8139311528891534E7,3.9795317E7,321.0,0,0,0,0,64,96,0.05015959529232135,0.07523939293848202,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,3,0,501,8688,0,32,77092.0,0.0,77092.0,77092.0,3.9710378E7,0.0,3.9710378E7,3.9710378E7,NeedManualLabel
192.168.0.19-74.121.140.14-38062-443-6,192.168.0.19,38062,74.121.140.14,443,6,21/10/2021 01:28:23 PM,39874533,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031465446880594,1.3291511E7,2.287729111429935E7,3.9707931E7,79491.0,3.9787422E7,3.9787422E7,0.0,3.9787422E7,3.9787422E7,3.9795042E7,3.9795042E7,0.0,3.9795042E7,3.9795042E7,0,0,0,0,64,64,0.05015732723440297,0.05015732723440297,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,501,83,0,32,79491.0,0.0,79491.0,79491.0,3.9707931E7,0.0,3.9707931E7,3.9707931E7,NeedManualLabel
192.168.0.19-162.159.135.234-33038-443-6,192.168.0.19,33038,162.159.135.234,443,6,21/10/2021 01:26:59 PM,82573871,7,7,153.0,96.0,51.0,0.0,21.857142857142858,26.365561953860517,32.0,0.0,13.714285714285715,17.10471948239516,3.015481737558362,0.1695451579350083,6351836.230769231,1.5454449041699588E7,4.1175185E7,7.0,8.2573871E7,1.3762311833333334E7,2.1232879574487235E7,4.1175185E7,7.0,8.2547339E7,1.3757889833333334E7,2.1254672273968715E7,4.1198212E7,855.0,0,0,0,0,140,140,0.08477257896750415,0.08477257896750415,0.0,51.0,19.799999999999997,22.377284400544614,500.74285714285725,0,0,0,6,14,0,0,0,1.0,21.214285714285715,21.857142857142858,13.714285714285714,0,0,0,0,0,0,3,76,3,48,501,69,3,20,76179.0,1938.8867940135133,77550.0,74808.0,4.11738155E7,1936.7654736699537,4.1175185E7,4.1172446E7,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/10/2021 01:26:14 PM,90751346,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.055095601557248526,2.26878365E7,2.4803027205605052E7,5.6435322E7,1099.0,9.0751346E7,2.26878365E7,2.4803027205605052E7,5.6435322E7,1099.0,0,0,0,0,0,0,0,0,0,0,0,0.055095601557248526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1099.0,0.0,1099.0,1099.0,3.0250082333333336E7,2.4076126465450633E7,5.6435322E7,9069831.0,NeedManualLabel
192.168.0.19-34.117.237.239-49464-443-6,192.168.0.19,49464,34.117.237.239,443,6,21/10/2021 01:26:24 PM,117452074,20,15,1138.0,5492.0,517.0,0.0,56.899999999999984,125.22859098464696,2836.0,0.0,366.1333333333333,819.7173612782349,56.448556200037814,0.297993886425539,3454472.7647058824,1.3988169550707635E7,5.8793838E7,0.0,1.17452074E8,6181688.105263158,1.846795989831723E7,5.8814396E7,7.0,1.17428323E8,8387737.357142856,2.1282298106742937E7,5.881929E7,0.0,0,0,0,0,648,488,0.1702822208145937,0.12771166561094527,0.0,2836.0,184.16666666666674,549.2749766737969,301703.0000000001,0,2,0,16,34,0,0,0,0.0,189.42857142857142,56.9,366.1333333333333,0,0,0,6474,13,40309,10,569,7,2746,64240,269,9,32,138777.0,98362.79590373588,208330.0,69224.0,5.85777385E7,305610.84372204466,5.8793838E7,5.8361639E7,NeedManualLabel
192.168.0.19-34.117.237.239-49464-443-6,192.168.0.19,49464,34.117.237.239,443,6,21/10/2021 01:29:15 PM,35123,2,2,63.0,0.0,39.0,24.0,31.5,10.606601717798213,0.0,0.0,0.0,0.0,1793.6964382313583,113.88548814167355,11707.666666666666,16013.04694095828,29998.0,214.0,214.0,214.0,0.0,214.0,214.0,4911.0,4911.0,0.0,4911.0,4911.0,1,0,0,0,64,64,56.942744070836774,56.942744070836774,0.0,39.0,20.4,19.603571103245446,384.29999999999995,2,0,0,2,4,0,0,0,1.0,25.5,31.5,0.0,0,0,0,0,0,0,0,0,0,0,501,269,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-13.227.26.77-59814-443-6,192.168.0.19,59814,13.227.26.77,443,6,21/10/2021 01:27:49 PM,115282653,21,20,966.0,5249.0,517.0,0.0,46.000000000000014,133.76210225620707,2856.0,0.0,262.44999999999993,716.2322818603943,53.91097305853987,0.35564760987934585,2882066.325,4585101.738011644,1.0221654E7,1.0,1.15259269E8,5762963.449999999,5098486.432063834,1.0244028E7,25.0,1.15257394E8,6066178.631578947,5052173.9411950195,1.0262345E7,1.0,0,0,0,0,680,648,0.1821609709138113,0.17348663896553457,0.0,2856.0,147.9761904761904,508.63267152359674,258707.19454123106,2,2,0,7,40,0,0,0,0.0,151.58536585365854,46.0,262.45,0,0,0,6191,6,88156,1,80,1,437,64240,133,4,32,35045.27272727272,23024.207031256945,98879.0,21288.0,1.0204046363636363E7,25912.894848984866,1.0221654E7,1.0131124E7,NeedManualLabel
192.168.0.19-224.0.0.251-5353-5353-17,192.168.0.19,5353,224.0.0.251,5353,17,21/10/2021 01:25:59 PM,119999743,3,0,129.0,0.0,45.0,39.0,43.0,3.4641016151377544,0,0,0,0,1.0750023022965975,0.025000053541781336,5.99998715E7,8.017442769374835E7,1.16691753E8,3307990.0,1.19999743E8,5.99998715E7,8.017442769374835E7,1.16691753E8,3307990.0,0,0,0,0,0,0,0,0,0,24,0,0.025000053541781336,0.0,39.0,45.0,43.5,3.0,9.0,0,0,0,0,0,0,0,0,0.0,58.0,43.0,0.0,0,0,0,0,0,0,1,64,0,0,0,0,2,8,3307990.0,0.0,3307990.0,3307990.0,1.16691753E8,0.0,1.16691753E8,1.16691753E8,NeedManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,21/10/2021 01:28:18 PM,90129629,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044380522192097344,3.0043209666666668E7,20794.80633074839,3.0059706E7,3.0019851E7,9.0129629E7,3.0043209666666668E7,20794.80633074839,3.0059706E7,3.0019851E7,0,0,0,0,0,0,0,0,0,0,0,0.044380522192097344,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0043209666666668E7,20794.80633074839,3.0059706E7,3.0019851E7,NeedManualLabel
192.168.0.19-224.0.0.251-0-0-0,192.168.0.19,0,224.0.0.251,0,0,21/10/2021 01:28:18 PM,90143991,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0443734513596142,3.0047997E7,42887.21393375886,3.0095587E7,3.001234E7,9.0143991E7,3.0047997E7,42887.21393375886,3.0095587E7,3.001234E7,0,0,0,0,0,0,0,0,0,0,0,0.0443734513596142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0047997E7,42887.21393375886,3.0095587E7,3.001234E7,NeedManualLabel
192.168.0.19-199.232.50.49-38826-443-6,192.168.0.19,38826,199.232.50.49,443,6,21/10/2021 01:28:21 PM,90139369,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656358998918663,1.80278738E7,2.4643089159634903E7,4.503057E7,25744.0,9.0108023E7,4.50540115E7,3256.2267273640514,4.5056314E7,4.5051709E7,9.0113625E7,4.50568125E7,14124.457954201287,4.50668E7,4.5046825E7,0,0,0,0,96,96,0.033281794994593314,0.033281794994593314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,501,290,0,32,30987.0,7414.721707522137,36230.0,25744.0,4.50230245E7,10670.948434886188,4.503057E7,4.5015479E7,NeedManualLabel
192.168.0.19-34.98.75.36-41646-443-6,192.168.0.19,41646,34.98.75.36,443,6,21/10/2021 01:27:49 PM,117634595,18,13,1161.0,4435.0,517.0,0.0,64.5,132.7466627474613,3428.0,0.0,341.1538461538461,940.7167343887184,47.57103979488347,0.26352791880653814,3921153.1666666665,1.4877235989056397E7,5.8821524E7,0.0,1.17634595E8,6919682.05882353,1.9475632138148226E7,5.8846127E7,7.0,1.17599421E8,9799951.75,2.2840687011990387E7,5.8851635E7,0.0,0,0,0,0,584,424,0.15301621091992537,0.11051170788661277,0.0,3428.0,174.875,609.8187329828218,371878.88709677407,0,2,0,16,30,0,0,0,0.0,180.51612903225808,64.5,341.15384615384613,0,0,0,5440,12,31485,9,580,6,2217,64240,269,8,32,154916.0,114900.60930212685,236163.0,73669.0,5.86507665E7,241487.57237692378,5.8821524E7,5.8480009E7,NeedManualLabel
192.168.0.19-34.98.75.36-41646-443-6,192.168.0.19,41646,34.98.75.36,443,6,21/10/2021 01:30:41 PM,29007,3,2,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,2171.8895439031958,172.37218602406315,7251.75,13502.795744462206,27499.0,15.0,666.0,333.0,449.7199128346442,651.0,15.0,842.0,842.0,0.0,842.0,842.0,1,0,0,0,96,64,103.42331161443789,68.94887440962526,0.0,39.0,17.0,19.411336893681487,376.79999999999995,2,0,0,2,5,0,0,0,0.0,20.4,21.0,0.0,0,0,0,0,0,0,0,0,0,0,501,269,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-239.255.255.250-0-0-0,192.168.0.19,0,239.255.255.250,0,0,21/10/2021 01:28:48 PM,90160001,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04436557182380688,3.0053333666666668E7,27256.721819274844,3.0084032E7,3.0031973E7,9.0160001E7,3.0053333666666668E7,27256.721819274844,3.0084032E7,3.0031973E7,0,0,0,0,0,0,0,0,0,0,0,0.04436557182380688,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0053333666666668E7,27256.721819274844,3.0084032E7,3.0031973E7,NeedManualLabel
192.168.0.19-104.154.127.227-51742-4070-6,192.168.0.19,51742,104.154.127.227,4070,6,21/10/2021 01:28:58 PM,60208957,4,2,22.0,11.0,11.0,0.0,5.5,6.350852961085883,11.0,0.0,5.5,7.7781745930520225,0.5480912084226937,0.0996529469859443,1.2041791400000002E7,2.686289937287649E7,6.0095531E7,19.0,6.0208957E7,2.0069652333333336E7,3.466347405307105E7,6.0095531E7,46.0,2459.0,2459.0,0.0,2459.0,2459.0,1,0,0,0,128,64,0.06643529799062954,0.03321764899531477,0.0,11.0,6.285714285714286,5.879747322073336,34.57142857142857,0,0,0,3,6,0,0,0,0.0,7.333333333333333,5.5,5.5,0,0,0,0,0,0,4,22,2,11,51,51,1,32,46.0,0.0,46.0,46.0,6.0095531E7,0.0,6.0095531E7,6.0095531E7,NeedManualLabel
192.168.0.19-192.168.0.255-57621-57621-17,192.168.0.19,57621,192.168.0.255,57621,17,21/10/2021 01:28:58 PM,90046713,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9545410835818071,0.044421388263222894,3.0015571E7,21781.092695271283,3.0040589E7,3.0000828E7,9.0046713E7,3.0015571E7,21781.092695271283,3.0040589E7,3.0000828E7,0,0,0,0,0,0,0,0,0,32,0,0.044421388263222894,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,3.0015571E7,21781.092695271283,3.0040589E7,3.0000828E7,NeedManualLabel
192.168.0.19-69.173.151.77-47618-443-6,192.168.0.19,47618,69.173.151.77,443,6,21/10/2021 01:28:43 PM,92193637,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508041330444529,1.84387274E7,2.5144601080950562E7,4.6944627E7,79392.0,9.2112082E7,4.6056041E7,1368927.6156787837,4.7024019E7,4.5088063E7,9.2106893E7,4.60534465E7,1375655.7367017737,4.7026182E7,4.5080711E7,0,0,0,0,60,60,0.032540206652222646,0.032540206652222646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63000,29040,0,20,83068.0,5198.649055283498,86744.0,79392.0,4.5972973E7,1374126.2647340673,4.6944627E7,4.5001319E7,NeedManualLabel
192.168.0.19-35.186.224.47-54402-443-6,192.168.0.19,54402,35.186.224.47,443,6,21/10/2021 01:29:00 PM,93110635,8,8,140.0,124.0,35.0,0.0,17.5,18.708286933869708,31.0,0.0,15.5,16.570196998570314,2.8353366938159104,0.17183858750399458,6207375.666666665,1.277126401342837E7,3.0912353E7,38.0,9.3110635E7,1.3301519285714285E7,1.6446647617692202E7,3.0912353E7,109966.0,9.3083488E7,1.3297641142857142E7,1.6480793188424332E7,3.0952671E7,82934.0,1,0,0,0,256,256,0.08591929375199729,0.08591929375199729,0.0,35.0,17.588235294117652,17.15757421494007,294.3823529411764,0,0,0,8,16,0,0,0,1.0,18.6875,17.5,15.5,0,0,0,0,0,0,2,46,2,41,501,266,3,32,116505.33333333333,7732.389173685798,125087.0,110080.0,3.0883717666666668E7,24809.260213342382,3.0912353E7,3.0868684E7,NeedManualLabel
192.168.0.19-162.159.135.234-33038-443-6,192.168.0.19,33038,162.159.135.234,443,6,21/10/2021 01:29:03 PM,82574416,5,4,153.0,64.0,51.0,0.0,30.6,27.93385043276347,32.0,0.0,16.0,18.475208614068023,2.6279326032411783,0.1089925964477908,1.0321802E7,1.9065754460008696E7,4.1249943E7,38.0,8.2574416E7,2.0643604E7,2.375015165214211E7,4.1249943E7,74468.0,4.1298749E7,1.3766249666666668E7,2.3754828579275355E7,4.1195963E7,50575.0,1,0,0,0,100,80,0.06055144247099489,0.048441153976795916,0.0,51.0,26.8,24.197336859892477,585.5111111111112,0,0,0,5,9,0,0,0,0.0,29.77777777777778,30.6,16.0,0,0,0,0,0,0,2,76,2,32,501,69,2,20,76306.0,0.0,76306.0,76306.0,4.1211821E7,53912.64942478713,4.1249943E7,4.1173699E7,NeedManualLabel
192.168.0.19-181.49.123.192-34884-443-6,192.168.0.19,34884,181.49.123.192,443,6,21/10/2021 01:28:53 PM,90137394,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656504846368201,1.80274788E7,2.4662871567311354E7,4.5046586E7,9411.0,9.0116022E7,4.5058011E7,2848.2261146194132,4.5060025E7,4.5055997E7,9.0119384E7,4.5059692E7,11689.889306576004,4.5067958E7,4.5051426E7,0,0,0,0,96,96,0.033282524231841006,0.033282524231841006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,5700,262,0,32,13710.5,6080.411211423122,18010.0,9411.0,4.50443005E7,3232.185096803709,4.5046586E7,4.5042015E7,NeedManualLabel
44.226.6.9-192.168.0.19-443-46770-6,44.226.6.9,443,192.168.0.19,46770,6,21/10/2021 01:26:33 PM,138951,2,1,31.0,35.0,31.0,0.0,15.5,21.920310216782973,35.0,35.0,35.0,0.0,474.9875855517413,21.590344797806424,69475.5,97984.49377580108,138761.0,190.0,138951.0,138951.0,0.0,138951.0,138951.0,0,0,0,0,0,1,0,0,0,64,32,14.393563198537615,7.196781599268808,0.0,35.0,24.25,16.276260831857748,264.9166666666667,0,0,0,2,3,0,0,0,0.0,32.333333333333336,15.5,35.0,0,0,0,0,0,0,0,0,0,0,119,501,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/10/2021 01:29:15 PM,105364659,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02847254504947432,5.26823295E7,6107710.4829243915,5.7001133E7,4.8363526E7,1.05364659E8,5.26823295E7,6107710.4829243915,5.7001133E7,4.8363526E7,0,0,0,0,0,0,0,0,0,0,0,0.02847254504947432,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.26823295E7,6107710.4829243915,5.7001133E7,4.8363526E7,NeedManualLabel
192.168.0.19-35.224.170.84-45596-80-6,192.168.0.19,45596,35.224.170.84,80,6,21/10/2021 01:31:53 PM,20085007,11,2,609.0,0.0,87.0,0.0,55.36363636363636,43.893673182527635,0.0,0.0,0.0,0.0,30.32112460802229,0.6472489653600817,1673750.5833333333,2481518.160891523,7615265.0,69.0,1.9979625E7,1997962.5,2612468.31784784,7615265.0,79.0,1.8972734E7,1.8972734E7,0.0,1.8972734E7,1.8972734E7,0,0,0,0,368,60,0.5476722014585307,0.09957676390155104,0.0,87.0,43.5,45.14208338466106,2037.8076923076924,1,3,1,7,10,0,0,0,0.0,46.84615384615385,55.36363636363637,0.0,0,0,0,348,4,244,2,121,0,0,64240,0,7,32,6728387.0,0.0,6728387.0,6728387.0,6625619.0,1399570.795148284,7615265.0,5635973.0,NeedManualLabel
192.168.0.19-35.232.111.17-52890-80-6,192.168.0.19,52890,35.232.111.17,80,6,21/10/2021 01:32:13 PM,223524,5,4,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,37.0,74.0,1051.3412429985146,40.264132710581414,27940.5,51136.647722408576,113816.0,22.0,222610.0,55652.5,64243.54582109137,114733.0,49.0,115847.0,38615.66666666667,65256.18439146847,113967.0,895.0,0,0,0,0,168,136,22.368962616989673,17.89517009359174,0.0,148.0,23.5,51.58649694122161,2661.1666666666665,2,2,0,2,8,0,0,0,0.0,26.11111111111111,17.4,37.0,0,0,0,0,0,0,0,0,0,0,64240,502,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,21/10/2021 01:30:18 PM,90240061,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04432621117133332,3.0080020333333332E7,10038.044895961231,3.0090041E7,3.0069965E7,9.0240061E7,3.0080020333333332E7,10038.044895961231,3.0090041E7,3.0069965E7,0,0,0,0,0,0,0,0,0,0,0,0.04432621117133332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0080020333333332E7,10038.044895961231,3.0090041E7,3.0069965E7,NeedManualLabel
192.168.0.19-224.0.0.251-0-0-0,192.168.0.19,0,224.0.0.251,0,0,21/10/2021 01:30:18 PM,90204384,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04434374276088399,3.0068128E7,43444.261980151074,3.0116331E7,3.0031995E7,9.0204384E7,3.0068128E7,43444.261980151074,3.0116331E7,3.0031995E7,0,0,0,0,0,0,0,0,0,0,0,0.04434374276088399,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0068128E7,43444.261980151074,3.0116331E7,3.0031995E7,NeedManualLabel
192.168.0.19-239.255.255.250-0-0-0,192.168.0.19,0,239.255.255.250,0,0,21/10/2021 01:30:48 PM,90240000,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044326241134751775,3.008E7,91467.94067868807,3.0183988E7,3.0011998E7,9.024E7,3.008E7,91467.94067868807,3.0183988E7,3.0011998E7,0,0,0,0,0,0,0,0,0,0,0,0.044326241134751775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.008E7,91467.94067868807,3.0183988E7,3.0011998E7,NeedManualLabel
192.168.0.19-199.232.50.49-38826-443-6,192.168.0.19,38826,199.232.50.49,443,6,21/10/2021 01:30:36 PM,90136712,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656555211377135,1.80273424E7,2.464973223245096E7,4.5032457E7,23519.0,9.0107996E7,4.5053998E7,2797.314426373982,4.5055976E7,4.505202E7,9.0111777E7,4.50558885E7,7473.411570360621,4.5061173E7,4.5050604E7,0,0,0,0,96,96,0.03328277605688568,0.03328277605688568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,501,290,0,32,24227.0,1001.2632021601513,24935.0,23519.0,4.5029771E7,3798.5776285341335,4.5032457E7,4.5027085E7,NeedManualLabel
192.168.0.19-104.154.127.227-51742-4070-6,192.168.0.19,51742,104.154.127.227,4070,6,21/10/2021 01:30:58 PM,60158920,4,1,22.0,11.0,11.0,0.0,5.5,6.350852961085883,11.0,11.0,11.0,0.0,0.5485470816297898,0.0831131941863318,1.5039729999999998E7,3.000901328309214E7,6.0053188E7,44.0,6.015892E7,2.0052973333333336E7,3.464124232284475E7,6.0053188E7,49.0,0,0,0,0,0,1,0,0,0,128,32,0.06649055534906544,0.01662263883726636,0.0,11.0,7.333333333333334,5.680375574437544,32.266666666666666,0,0,0,3,5,0,0,0,0.0,8.8,5.5,11.0,0,0,0,0,0,0,4,22,1,11,51,51,1,32,49.0,0.0,49.0,49.0,6.0053188E7,0.0,6.0053188E7,6.0053188E7,NeedManualLabel
192.168.0.19-192.168.0.255-57621-57621-17,192.168.0.19,57621,192.168.0.255,57621,17,21/10/2021 01:30:58 PM,90086443,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.953679090204505,0.04440179750464784,3.0028814333333332E7,24716.532975588085,3.0047094E7,3.0000693E7,9.0086443E7,3.0028814333333332E7,24716.532975588085,3.0047094E7,3.0000693E7,0,0,0,0,0,0,0,0,0,32,0,0.04440179750464784,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,3.0028814333333332E7,24716.532975588085,3.0047094E7,3.0000693E7,NeedManualLabel
192.168.0.19-35.186.224.47-54402-443-6,192.168.0.19,54402,35.186.224.47,443,6,21/10/2021 01:31:04 PM,93108047,8,8,140.0,124.0,35.0,0.0,17.5,18.708286933869708,31.0,0.0,15.5,16.570196998570314,2.83541550388228,0.17184336387165333,6207203.133333334,1.2773174909806997E7,3.0922402E7,35.0,9.3108047E7,1.330114957142857E7,1.6450285432558252E7,3.0922402E7,107599.0,9.3073075E7,1.329615357142857E7,1.647940972693928E7,3.0946485E7,82918.0,1,0,0,0,256,256,0.08592168193582667,0.08592168193582667,0.0,35.0,17.588235294117652,17.15757421494007,294.3823529411764,0,0,0,8,16,0,0,0,1.0,18.6875,17.5,15.5,0,0,0,0,0,0,2,46,2,41,501,266,3,32,112101.33333333333,5361.1541978694595,118032.0,107599.0,3.0887234E7,30538.350708576258,3.0922402E7,3.0867414E7,NeedManualLabel
